Run time (s),Round,Exception,deadline,Agreement,Discounted,#agreeing,min.util.,max.util.,Dist. to Pareto,Dist. to Nash,Social Welfare,Agent 1,Agent 2,Utility 1,Utility 2,Disc. Util. 1,Disc. Util. 2,Perceived. Util. 1,Perceived. Util. 2,Profile 1,Profile 2,Domain,Utility product
,1,"Session genius.core.session.Sessionf063c0a failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party11,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/laptop/laptop_seller_rv07_comp27.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.kagent.KAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,KAgent,IBasic,0.4,0.7,0.4,0.7,,,laptop_buyer_rv04_comp27,laptop_seller_rv07_comp27,Laptop,0.27999999999999997
,1,"Session genius.core.session.Sessione36 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party12,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/laptop/laptop_buyer_rv04_comp27.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.kagent.KAgent]",1000rounds,No,,0,,,,,,IBasic,KAgent,0.4,0.7,0.4,0.7,,,laptop_buyer_rv04_comp27,laptop_seller_rv07_comp27,Laptop,0.27999999999999997
,1,"Session genius.core.session.Sessionf554b06 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party15,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/laptop/laptop_seller_rv07_comp27.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.kagent.KAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,KAgent,IBasic,0.4,0.7,0.4,0.7,,,laptop_buyer_rv04_comp27,laptop_seller_rv07_comp27,Laptop,0.27999999999999997
,1,"Session genius.core.session.Sessionc3a4799 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party16,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/laptop/laptop_buyer_rv04_comp27.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.kagent.KAgent]",1000rounds,No,,0,,,,,,IBasic,KAgent,0.4,0.7,0.4,0.7,,,laptop_buyer_rv04_comp27,laptop_seller_rv07_comp27,Laptop,0.27999999999999997
,1,"Session genius.core.session.Sessionaa12dd failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party19,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/laptop/laptop_seller_rv07_comp27.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.kagent.KAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,KAgent,IBasic,0.4,0.7,0.4,0.7,,,laptop_buyer_rv04_comp27,laptop_seller_rv07_comp27,Laptop,0.27999999999999997
1.241,1001,,1000rounds,Yes,No,2,0.6521,0.9354,0.0126,0.08474,1.5875,TheNewDeal,winkyAgent,0.935403121503326,0.652099197360734,0.935403121503326,0.652099197360734,0.640677355431453,0.517024494536299,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.609975624741044
2.332,997,,1000rounds,Yes,No,2,0.52244,0.93148,0.04947,0.43611,1.45392,winkyAgent,TheNewDeal,0.522437838859784,0.931482720002392,0.522437838859784,0.931482720002392,0.747009808912873,0.833658190118052,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.486641819173283
2.944,983,,1000rounds,Yes,No,2,0.70937,0.77035,0.09301,0.14253,1.47972,TheNewDeal,winkyAgent,0.770351272348729,0.709372888182088,0.770351272348729,0.709372888182088,0.576433294142931,0.633684426241583,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5464663069807641
2.735,982,,1000rounds,Yes,No,2,0.42207,0.82389,0.19174,0.49714,1.24597,winkyAgent,TheNewDeal,0.422073253218543,0.823892640853453,0.422073253218543,0.823892640853453,0.350619026207891,0.821716485329959,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.3477430472278336
2.583,982,,1000rounds,Yes,No,2,0.61285,0.83631,0.11184,0.14159,1.44916,TheNewDeal,winkyAgent,0.836307432241713,0.612852426718631,0.836307432241713,0.612852426718631,0.480303082592006,0.254869172653354,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5125330393321609
2.355,982,,1000rounds,Yes,No,2,0.52244,0.93148,0.04947,0.43611,1.45392,winkyAgent,TheNewDeal,0.522437838859784,0.931482720002392,0.522437838859784,0.931482720002392,0.421215695845536,0.918953726384088,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.486641819173283
2.293,992,,1000rounds,Yes,No,2,0.36546,0.37637,0.59635,0.64881,0.74182,TheNewDeal,winkyAgent,0.376365554390589,0.365455391272042,0.376365554390589,0.365455391272042,0.489344666173934,0.189547561008277,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.1375448209411317
2.703,982,,1000rounds,Yes,No,2,0.49791,1.0,0.0,0.49165,1.49791,winkyAgent,TheNewDeal,0.497906520303068,1.0,0.497906520303068,1.0,0.249591038406827,0.992931741353914,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.497906520303068
2.534,1001,,1000rounds,Yes,No,2,0.49951,0.68536,0.28716,0.32477,1.18487,TheNewDeal,winkyAgent,0.685359775140028,0.499509576677126,0.685359775140028,0.499509576677126,0.545866831581117,0.36457658195885,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.34234377115172565
2.342,982,,1000rounds,Yes,No,2,0.56532,0.95615,0.0,0.41123,1.52148,winkyAgent,TheNewDeal,0.5653230555129,0.956152086096157,0.5653230555129,0.956152086096157,0.25957305942905,1.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5405348188469129
28.669,1001,,1000rounds,Yes,No,2,0.70021,0.87123,0.0,0.25185,1.57144,AgentGG,AgentPeraltaV2,0.700208290904103,0.871228654590907,0.700208290904103,0.871228654590907,0.91613606378707,0.869309232165038,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.61004152721778
5.041,911,,1000rounds,Yes,No,2,0.49791,1.0,0.0,0.49165,1.49791,AgentPeraltaV2,AgentGG,0.497906520303068,1.0,0.497906520303068,1.0,0.378124534914414,0.958083869354441,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.497906520303068
10.415,1001,,1000rounds,Yes,No,2,0.63274,0.9123,0.0,0.3308,1.54504,AgentGG,AgentPeraltaV2,0.632739590722732,0.912304172192314,0.632739590722732,0.912304172192314,0.309303151181854,0.872667428647552,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5772509685276056
3.843,902,,1000rounds,Yes,No,2,0.58646,0.9467,0.0,0.38836,1.53316,AgentPeraltaV2,AgentGG,0.586458390277315,0.946703237082284,0.586458390277315,0.946703237082284,0.450835370679592,0.999388258110092,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5552020564895995
41.47,1001,,1000rounds,Yes,No,2,0.61166,0.92453,0.0,0.35515,1.53618,AgentGG,AgentPeraltaV2,0.611656420929856,0.924525417508623,0.611656420929856,0.924525417508623,0.397104330502254,0.934544675592028,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5654919079320051
3.911,902,,1000rounds,Yes,No,2,0.56532,0.95615,0.0,0.41123,1.52148,AgentPeraltaV2,AgentGG,0.5653230555129,0.956152086096157,0.5653230555129,0.956152086096157,0.348020692757534,1.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5405348188469129
1.738,67,,1000rounds,Yes,No,2,0.68137,0.81178,0.1008,0.11184,1.49315,AgentGG,AgentPeraltaV2,0.811776113684997,0.681369706716239,0.811776113684997,0.681369706716239,1.0,0.682397399745174,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5531196525007946
5.137,1001,,1000rounds,Yes,No,2,0.64003,0.88843,0.05306,0.09585,1.52846,AgentPeraltaV2,AgentGG,0.888432177219105,0.640029792364265,0.888432177219105,0.640029792364265,0.753225121656487,0.470167494870143,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5686230619152757
19.269,1001,,1000rounds,Yes,No,2,0.61099,0.86559,0.05153,0.3278,1.47657,AgentGG,AgentPeraltaV2,0.61098688337235,0.865585995987381,0.61098688337235,0.865585995987381,0.818722665060308,0.835414268146673,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.5288616899790813
0.228,40,,1000rounds,Yes,No,2,0.49791,1.0,0.0,0.49165,1.49791,AgentPeraltaV2,AgentGG,0.497906520303068,1.0,0.497906520303068,1.0,0.34097495345201,1.0,England_rv03_comp20.xml,Zimbabwe_rv03_comp200.xml,England vs Zimbabwe,0.497906520303068
0.049,5,,1000rounds,Yes,No,2,0.85146,0.94127,0.0,0.0,1.79273,AgentLarry,TheNewDeal,0.85145874103907,0.941272727664476,0.85145874103907,0.941272727664476,0.0,0.857142857142857,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.8014548916716062
0.003,2,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,TheNewDeal,AgentLarry,1.0,0.815089962283641,1.0,0.815089962283641,1.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
0.006,3,,1000rounds,Yes,No,2,0.85146,0.94127,0.0,0.0,1.79273,AgentLarry,TheNewDeal,0.85145874103907,0.941272727664476,0.85145874103907,0.941272727664476,0.0,0.857142857142857,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.8014548916716062
0.01,4,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,TheNewDeal,AgentLarry,1.0,0.815089962283641,1.0,0.815089962283641,1.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
0.007,5,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,AgentLarry,TheNewDeal,0.725352816943306,1.0,0.725352816943306,1.0,0.0,1.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
0.004,3,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,TheNewDeal,AgentLarry,1.0,0.815089962283641,1.0,0.815089962283641,1.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
0.003,3,,1000rounds,Yes,No,2,0.85146,0.94127,0.0,0.0,1.79273,AgentLarry,TheNewDeal,0.85145874103907,0.941272727664476,0.85145874103907,0.941272727664476,0.0,0.857142857142857,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.8014548916716062
0.012,6,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,TheNewDeal,AgentLarry,1.0,0.815089962283641,1.0,0.815089962283641,1.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
0.013,5,,1000rounds,Yes,No,2,0.72535,1.0,0.0,0.13911,1.72535,AgentLarry,TheNewDeal,0.725352816943306,1.0,0.725352816943306,1.0,0.0,1.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.725352816943306
0.003,3,,1000rounds,Yes,No,2,0.81509,1.0,0.0,0.1949,1.81509,TheNewDeal,AgentLarry,1.0,0.815089962283641,1.0,0.815089962283641,1.0,0.0,laptop_buyer_rv04_comp27.xml,laptop_seller_rv07_comp27.xml,Laptop,0.815089962283641
2.519,24,,1000rounds,Yes,No,2,0.8196,0.87785,0.04947,0.13381,1.69745,EAgent,HardDealer,0.819595219034792,0.877850166915096,0.819595219034792,0.877850166915096,0.85492049690981,0.905754025931115,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7194817998325068
0.022,4,,1000rounds,Yes,No,2,0.78655,0.88037,0.093,0.11721,1.66692,HardDealer,EAgent,0.880369341424389,0.786548966334702,0.880369341424389,0.786548966334702,0.855606758832552,0.811741617518403,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.6924535954901155
12.58,1001,,1000rounds,Yes,No,2,0.74359,0.82198,0.1529,0.18814,1.56557,EAgent,HardDealer,0.821984879012054,0.743586026850634,0.821984879012054,0.743586026850634,0.857462584972381,0.691425436052192,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.6112164703158723
0.167,21,,1000rounds,Yes,No,2,0.83418,0.98197,0.0,0.15804,1.81616,HardDealer,EAgent,0.8341826003717,0.981972506819994,0.8341826003717,0.981972506819994,0.901546987929953,0.812717865183583,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.8191443792326195
9.981,1001,,1000rounds,Yes,No,2,0.69984,0.7303,0.23846,0.28565,1.43014,EAgent,HardDealer,0.730304071046913,0.699838018255701,0.730304071046913,0.699838018255701,0.999999940395355,0.691692567577624,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.5110945538055423
0.025,5,,1000rounds,Yes,No,2,0.86531,0.88123,0.01503,0.08814,1.74653,HardDealer,EAgent,0.865308316502539,0.88122529579235,0.865308316502539,0.88122529579235,0.852701523557863,0.840183317661285,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7625315771615303
0.107,14,,1000rounds,Yes,No,2,0.86442,0.90797,0.00756,0.09382,1.77239,EAgent,HardDealer,0.864423687694962,0.907965613005643,0.864423687694962,0.907965613005643,0.85168447847379,0.885901908158425,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7848669834945547
0.074,10,,1000rounds,Yes,No,2,0.86551,0.89625,0.0,0.08972,1.76177,HardDealer,EAgent,0.865514594019488,0.896253378632243,0.865514594019488,0.896253378632243,0.86380218036752,0.804122970982035,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7757203791454803
9.281,1001,,1000rounds,Yes,No,2,0.78919,0.98405,0.02255,0.09416,1.77325,EAgent,HardDealer,0.984054346270573,0.789190908797993,0.984054346270573,0.789190908797993,0.875575811588372,0.705601485939508,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7766067438398884
0.184,9,,1000rounds,Yes,No,2,0.87857,0.89379,0.0,0.05961,1.77236,HardDealer,EAgent,0.893791652142557,0.87857286411902,0.893791652142557,0.87857286411902,0.878542510121467,0.841629420193707,party5_rv05_comp100.xml,party6_rv05_comp100.xml,Party,0.7852610917485571
4.506,1001,,1000rounds,Yes,No,2,0.8971,0.90386,0.00879,0.00879,1.80096,KakeSoba,TheNewDeal,0.897104627015906,0.903859078027257,0.897104627015906,0.903859078027257,0.881417124561597,0.798948751642575,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.810856161068583
4.663,1001,,1000rounds,Yes,No,2,0.79327,0.93995,0.06395,0.12423,1.73322,TheNewDeal,KakeSoba,0.939952668550398,0.793271911619155,0.939952668550398,0.793271911619155,0.941971713810316,0.804418291862165,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.7456380502125003
4.697,1001,,1000rounds,Yes,No,2,0.60125,0.87286,0.24895,0.3115,1.47411,KakeSoba,TheNewDeal,0.872859743554133,0.601245632666318,0.872859743554133,0.601245632666318,0.866111325830449,0.60167714884696,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.5248031087421648
4.045,1001,,1000rounds,Yes,No,2,0.53443,0.90009,0.2981,0.377,1.43451,TheNewDeal,KakeSoba,0.900085679608866,0.534425405559984,0.900085679608866,0.534425405559984,0.59286319121494,0.541282367348555,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.481028654363702
4.143,1001,,1000rounds,Yes,No,2,0.70519,0.90438,0.14582,0.20625,1.60957,KakeSoba,TheNewDeal,0.904379656530584,0.705191025040874,0.904379656530584,0.705191025040874,0.901765667884586,0.589214905729397,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.6377604170149161
4.617,1001,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,TheNewDeal,KakeSoba,1.0,0.815283163766363,1.0,0.815283163766363,0.912250199599597,0.82120833085518,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
4.228,1001,,1000rounds,Yes,No,2,0.60881,0.87137,0.24326,0.30412,1.48018,KakeSoba,TheNewDeal,0.871369217257653,0.608810640378167,0.871369217257653,0.608810640378167,0.868820907315956,0.454824643340022,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.5304988511644538
4.51,1001,,1000rounds,Yes,No,2,0.71914,0.96719,0.10158,0.20317,1.68633,TheNewDeal,KakeSoba,0.967192068635115,0.719142241793621,0.967192068635115,0.719142241793621,0.806347766609171,0.713259493845197,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.6955486724832664
4.816,1001,,1000rounds,Yes,No,2,0.77176,0.87863,0.12894,0.14154,1.65039,KakeSoba,TheNewDeal,0.878630782742346,0.77175568715456,0.878630782742346,0.77175568715456,0.878712377804367,0.596544655262431,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.6780883034904681
5.231,1001,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,TheNewDeal,KakeSoba,1.0,0.815283163766363,1.0,0.815283163766363,0.919419419419419,0.814930690802179,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
,1,"Session genius.core.session.Sessionc49835d failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party1,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/laptop/laptop_seller_rv07_comp27.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.authenticagent.AuthenticAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,AuthenticAgent,IBasic,0.4,0.7,0.4,0.7,,,laptop_buyer_rv04_comp27,laptop_seller_rv07_comp27,Laptop,0.27999999999999997
,1,"Session genius.core.session.Sessionf063c0a failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party2,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/laptop/laptop_buyer_rv04_comp27.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.authenticagent.AuthenticAgent]",1000rounds,No,,0,,,,,,IBasic,AuthenticAgent,0.4,0.7,0.4,0.7,,,laptop_buyer_rv04_comp27,laptop_seller_rv07_comp27,Laptop,0.27999999999999997
,1,"Session genius.core.session.Sessione36 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party5,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/laptop/laptop_seller_rv07_comp27.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.authenticagent.AuthenticAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,AuthenticAgent,IBasic,0.4,0.7,0.4,0.7,,,laptop_buyer_rv04_comp27,laptop_seller_rv07_comp27,Laptop,0.27999999999999997
,1,"Session genius.core.session.Sessionf554b06 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party6,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/laptop/laptop_buyer_rv04_comp27.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.authenticagent.AuthenticAgent]",1000rounds,No,,0,,,,,,IBasic,AuthenticAgent,0.4,0.7,0.4,0.7,,,laptop_buyer_rv04_comp27,laptop_seller_rv07_comp27,Laptop,0.27999999999999997
,1,"Session genius.core.session.Sessionc3a4799 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party9,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/laptop/laptop_seller_rv07_comp27.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.authenticagent.AuthenticAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,AuthenticAgent,IBasic,0.4,0.7,0.4,0.7,,,laptop_buyer_rv04_comp27,laptop_seller_rv07_comp27,Laptop,0.27999999999999997
,1,"Session genius.core.session.Sessionaa12dd failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party10,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/laptop/laptop_buyer_rv04_comp27.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.authenticagent.AuthenticAgent]",1000rounds,No,,0,,,,,,IBasic,AuthenticAgent,0.4,0.7,0.4,0.7,,,laptop_buyer_rv04_comp27,laptop_seller_rv07_comp27,Laptop,0.27999999999999997
,1,"Session genius.core.session.Sessionf39f9 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party13,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/laptop/laptop_seller_rv07_comp27.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.authenticagent.AuthenticAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,AuthenticAgent,IBasic,0.4,0.7,0.4,0.7,,,laptop_buyer_rv04_comp27,laptop_seller_rv07_comp27,Laptop,0.27999999999999997
,1,"Session genius.core.session.Sessionf13d6e failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party14,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/laptop/laptop_buyer_rv04_comp27.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.authenticagent.AuthenticAgent]",1000rounds,No,,0,,,,,,IBasic,AuthenticAgent,0.4,0.7,0.4,0.7,,,laptop_buyer_rv04_comp27,laptop_seller_rv07_comp27,Laptop,0.27999999999999997
,1,"Session genius.core.session.Sessiond44fc21 failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party17,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/laptop/laptop_seller_rv07_comp27.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.authenticagent.AuthenticAgent, agents.anac.y2019.ibasic.IBasic]",1000rounds,No,,0,,,,,,AuthenticAgent,IBasic,0.4,0.7,0.4,0.7,,,laptop_buyer_rv04_comp27,laptop_seller_rv07_comp27,Laptop,0.27999999999999997
,1,"Session genius.core.session.Sessiond6eabae failed: failed to construct agent : Execution failed of init<IBasic,Participant[Party18,PartyRepositoryItem[IBasic,agents.anac.y2019.ibasic.IBasic,ibasic, is mediator=false],domains/laptop/laptop_buyer_rv04_comp27.xml]>:java.lang.UnsatisfiedLinkError: ilog.cplex.Cplex.CPXopenCPLEX([I)J: ilog.cplex.Cplex.CPXopenCPLEX([I)J:[agents.anac.y2019.ibasic.IBasic, agents.anac.y2019.authenticagent.AuthenticAgent]",1000rounds,No,,0,,,,,,IBasic,AuthenticAgent,0.4,0.7,0.4,0.7,,,laptop_buyer_rv04_comp27,laptop_seller_rv07_comp27,Laptop,0.27999999999999997
0.027,2,,1000rounds,Yes,No,2,0.81528,1.0,0.0,0.13759,1.81528,SAGA,SolverAgent,1.0,0.815283163766363,1.0,0.815283163766363,1.0,0.0,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.815283163766363
2.63,964,,1000rounds,Yes,No,2,0.90158,0.91142,0.0,0.0,1.813,SolverAgent,SAGA,0.901576205905346,0.911424085739105,0.901576205905346,0.911424085739105,0.0,0.949960277404005,holiday-Profile1_rv00_comp50.xml,holiday-Profile2_rv00_comp50.xml,Holiday,0.8217182691914111
